GDELT Query,Article Language,Article Country,Article Date Original,Article Title,Article URL,original_language,By_Excel,By_LLM,Filter_Source,Excel_Match,LLM_Classification
platform labour,Russian,Russia,20230903T091500Z,Demand for workers in the oil and gas industry of the Russian Federation increased almost one and a half times,https://expert.ru/2023/09/3/spros-na-rabotnikov-v-neftegazovoy-otrasli-rf-vyros-pochti-v-poltora-raza/,ru,True,False,Excel,Actions: Demand; Actors: workers,NO
platform labour,English,Vietnam,20230903T141500Z,Issues migrant workers face – Talk Vietnam,https://www.talkvietnam.com/tag/issues-migrant-workers-face/,en,True,False,Excel,Actions: sue; Actors: workers,NO
platform labour,English,United Kingdom,20230903T050000Z,US Teamsters : the giant strike that didnt happen,https://www.workersliberty.org/index.php/story/2023-08-29/us-teamsters-giant-strike-didnt-happen,en,False,True,LLM,,MAYBE
platform workers,Romanian,Romania,20230903T064500Z,They broke the blockade again: We urge our allies to support us,https://www.cotidianul.ro/au-spart-din-nou-blocada-indemnam-aliatii-nostri-sa-ne-sustina/,ro,False,True,LLM,,MAYBE
platform workers,Chinese,China,20230903T033000Z,"The Chinese Workers ' Network evaluates the deal to the East, and bears witness to the decision to open the door - comment",https://www.workercn.cn/c/2023-09-03/7967612.shtml,zh,False,True,LLM,,MAYBE
platform workers,Vietnamese,Vietnam,20230903T123000Z,Industry: Vietnam’s Most Heavily Impacted Economic Sector,https://baoxaydung.com.vn/cong-nghiep-la-linh-vuc-bi-tac-dong-nang-ne-nhat-cua-kinh-te-viet-nam-360224.html,vi,False,True,LLM,,MAYBE
platform workers,Italian,Italy,20230903T141500Z,"Work , Calderone : Siisl ok platform, over 12 thousand questions",https://qds.it/lavoro-calderone-piattaforma-siisl-va-bene-oltre-12-mila-domande-presentate/,it,False,True,LLM,,MAYBE
platform workers,Serbian,Serbia,20230903T174500Z,Exploiting Digital Farmers: What Awaits Workers in the Future — An Opinion by Zoran Stojiljković,https://www.danas.rs/dijalog/licni-stavovi/digitalizacija-rad-u-buducnosti-cetvrta-industrijska-revolucija-vestacka-inteligencija-zoran-stojiljkovic/,sr,False,True,LLM,,MAYBE
platform workers,Portuguese,Portugal,20230903T093000Z,TAP. Negotiation of agreements with some trade unions extends this month,https://www.noticiasaominuto.com/economia/2392069/tap-negociacao-de-acordos-com-alguns-sindicatos-prolonga-se-este-mes,pt,False,True,LLM,,MAYBE
platform workers,Portuguese,Portugal,20230903T143000Z,TAP. Negotiation of new agreements with some trade unions continues this month,https://www.dinheirovivo.pt/empresas/tap-negociacao-dos-novos-acordos-com-alguns-sindicatos-prolonga-se-este-mes-16960935.html,pt,False,True,LLM,,MAYBE
food delivery,English,United Kingdom,20230903T164500Z,On England steepest street where takeaway drivers wont come to door,https://www.nottinghampost.com/news/uk-world-news/englands-steepest-street-takeaway-drivers-8723888,en,False,True,LLM,,MAYBE
food delivery,English,United Kingdom,20230903T171500Z,On united kingdom  steepest street  where takeaway drivers wont come to door,https://www.cambridge-news.co.uk/news/uk-world-news/uks-steepest-street-takeaway-drivers-27644216,en,False,True,LLM,,MAYBE
grocery delivery,Russian,Ukraine,20230903T191500Z,When you may need a freight taxi,https://www.dialog.ua/press-release/280362_1693685486,ru,False,True,LLM,,MAYBE
worker protest,English,United States,20230903T070000Z,Townsend : Organized labor offers legacy of support for workers,https://www.telegraphherald.com/news/opinion/article_d2f6f8ce-3dd7-11ee-97aa-1395f9e9a04b.html,en,False,True,LLM,,MAYBE
worker protest,Spanish,Mexico,20230903T063000Z,Pedro Coronel Pérez Hospital Workers Could Take Protest Measures,https://diariodelistmo.com/regional/trabajadores-del-hospital-pedro-coronel-perez-podrian-tomar-medidas-de-protesta/50427992,es,True,False,Excel,Actions: Protest; Actors: Workers,NO
worker protest,Spanish,Spain,20230903T010000Z,"Bulletin of Workers' Struggles of September 2, 2023",https://kaosenlared.net/boletin-de-luchas-obreras-de-2-de-septiembre-de-2023/,es,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230903T104500Z,"Four Days a Week : This Labor Day , Let Talk About Laboring Less",https://theintercept.com/2023/09/03/four-day-work-week-labor-day/,en,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Nigeria,20230903T033000Z,"August Meeting : Insecurity , economic hardship take shine off annual ritual in SEast – The Sun Nigeria",https://sunnewsonline.com/august-meeting-insecurity-economic-hardship-take-shine-off-annual-ritual-in-seast/,en,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230903T101500Z,New tipping trend hurts those who need gratuities most,https://www.durangoherald.com/articles/new-tipping-trend-hurts-those-who-need-gratuities-most/,en,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230903T044500Z,We're in the middle of a disaster.,https://new.qq.com/rain/a/20230902A04PYY00,zh,False,True,LLM,,MAYBE
Just Eat (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230903T020000Z,The minimum wage must be respected.,https://www.workercn.cn/c/2023-09-03/7967536.shtml,zh,False,True,LLM,,MAYBE
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,Philippines,20230903T073000Z,Proposed  delivery riders hub  ordinance up for public hearing,https://cebudailynews.inquirer.net/525338/proposed-delivery-riders-hub-ordinance-up-for-public-hearing,en,True,False,Excel,Actions: hearing; Actors: riders,NO
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230903T063000Z,The British Railway Drivers' Union strike against high inflation,https://world.qianlong.com/2023/0903/8102981.shtml,zh,True,False,Excel,"Actions: strike; Actors: Drivers, Union",NO
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230903T061500Z,The main news reporter observed a strike by the British Railway Drivers' Union against high inflation.,https://news.ycwb.com/2023-09/03/content_52180679.htm,zh,True,False,Excel,"Actions: strike; Actors: Drivers, Union",NO
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230903T044500Z,The main news reporter observed a strike by the Union of British Train Drivers in protest against high inflation _ Ishikoa News Network,http://news.sjzdaily.com.cn/2023/09/03/99848669.html,zh,True,False,Excel,"Actions: protest, strike; Actors: Drivers, Union",NO
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230903T071500Z,The news reporter at the station observed a strike by the Union of British Train Drivers against high inflation.,https://www.voc.com.cn/article/202309/202309031115014267.html,zh,True,False,Excel,"Actions: strike; Actors: Drivers, Union",NO
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230903T033000Z,The main news reporter observed a strike by the British Railway Drivers Union against high inflation - rolling.,https://www.workercn.cn/c/2023-09-03/7967441.shtml,zh,True,False,Excel,"Actions: strike; Actors: Drivers, Union",NO
food delivery (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Chinese,China,20230903T071500Z,Radio station reporters observed a strike by the British Railway Drivers Union against high inflation _ Sunak _ Station _ London,https://www.sohu.com/a/717207801_162522?edtsign=D15314B9D3D6893836B10F79469E77E2D7FBB5BB&edtcode=/Y42WqEb8rrNuP2rde0SUQ==&scm=1103.plate:282:0.0.1_1.0&code=qn4z21r8x2,zh,True,False,Excel,"Actions: strike; Actors: Drivers, Union",NO
Couriers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Romanian,Romania,20230903T164500Z,How much Asian deliveries earn monthly. Exotic employees complain that they are paid below minimum on the economy,https://www.romaniatv.net/cat-castiga-lunar-livratorii-asiatici-angajatii-exotici-se-plang-ca-sunt-platiti-sub-minimum-pe-economie_7731436.html,ro,True,False,Excel,Actions: complain; Actors: employees,NO
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230903T174500Z,Letter : Working people are fighting the good fight,https://www.grandforksherald.com/opinion/letters/letter-working-people-are-fighting-the-good-fight,en,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Serbian,Serbia,20230903T091500Z,Drivers in This Category Must Be Extra Careful in the Coming Days,https://www.alo.rs/vesti/drustvo/802149/narednih-dana-ova-kategorija-vozaca-mora-dobro-da-pazi/vest,sr,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230903T181500Z,"Biden : With low unemployment , higher wages , a Labor Day to celebrate",https://www.wausaudailyherald.com/story/opinion/2023/09/03/biden-economic-plan-touts-jobs-wage-increase-overtime-pay/70742157007/,en,True,False,Excel,Actions: wage; Actors: Labor,NO
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),English,United States,20230903T030000Z,Editorial : Disillusioned workers deserve hope as nation marks Labor Day,https://www.pilotonline.com/2023/09/02/editorial-the-fleeting-american-dream/,en,False,True,LLM,,MAYBE
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Bulgarian,Bulgaria,20230903T181500Z,Look at the protest at Orta Khan Unseen solidarity by horn drivers,https://www.focus-news.net/novini/Bylgaria/Vizhte-kak-proticha-protestut-pri-Orta-han-nevizhdana-solidarnost-ot-shofyo-1810252,bg,True,False,Excel,Actions: protest; Actors: drivers,NO
Drivers (protest OR strike OR demonstration OR unrest OR riders OR drivers OR workers),Bulgarian,Bulgaria,20230903T191500Z,See how the protest goes at Orta Khan Unseen solidarity by horn drivers,https://www.plovdiv24.bg/novini/Bylgaria/Vizhte-kak-proticha-protesta-pri-Orta-han-nevizhdana-solidarnost-ot-shofyor-1810253,bg,True,False,Excel,Actions: protest; Actors: drivers,NO
App workers (protest OR strike OR demonstration OR unrest OR riders OR couriers OR drivers OR workers),Bengali,India,20230903T154500Z,Rectable: Suvendur Adhikar,https://www.sangbadpratidin.in/bengal/recruitment-scam-suvendu-adhikari-attcks-chairman-of-naihati-municipality/,bn,False,True,LLM,,MAYBE
Bolt,Italian,Italy,20230904T100000Z,We are distrusted.,https://www.ilmattino.it/caserta/caos_movida_schiamazzi_degrado_protestano_residenti_sfiduciati_caserta-7610328.html,it,False,True,LLM,,MAYBE
Bolt,English,United States,20230904T163000Z,"Black People Are F ing Lazy : Texas Company Displayed Hate Symbols and Nooses , Allowed Managers to Call Black Employees the N - Word , Alarming EEOC Lawsuit Alleges",https://news.yahoo.com/black-people-f-ing-lazy-150000616.html,en,True,False,Excel,Actions: Lawsuit; Actors: Employees,NO
Uber,English,United States,20230904T064500Z,Uber Backs Proposal to Set Minimum Wage for Gig Workers,https://www.theepochtimes.com/world/uber-supports-proposed-gig-economy-reform-5485833,en,True,False,Excel,Actions: Wage; Actors: Workers,NO
Uber,English,,20230904T071500Z,Labor new rules for the gig economy,https://biztoc.com/x/5bd2342a3ccea898,en,False,True,LLM,,MAYBE
Uber,English,Australia,20230904T101500Z,"Industrial relations changes : Almost $1 billion a year could be added to gig economy , labour - hire wage bill",https://www.theage.com.au/politics/federal/almost-1-billion-a-year-could-be-added-to-gig-economy-labour-hire-wage-bill-under-ir-changes-20230904-p5e1qc.html,en,True,False,Excel,"Actions: trial, wage; Actors: labour",NO
Uber,Catalan,Spain,20230904T164500Z,MAP | Slow Taxi March to Block Downtown Barcelona Traffic Tuesday Morning,https://www.elperiodico.cat/ca/barcelona/20230904/mapa-talls-barcelona-marxa-taxi-transit-uber-acco-91682650,ca,False,True,LLM,,MAYBE
Uber,Marathi,India,20230904T121500Z,Ola and Uber Drivers to Face Fines for Canceling Rides,https://www.lokmat.com/business/news/uber-ola-drivers-in-these-state-pay-fine-to-customers-if-they-cancel-the-ride-in-maharashtra-a-a597/,mr,False,True,LLM,,MAYBE
Just Eat,Chinese,,20230904T113000Z,_Other Organiser,https://hn.rednet.cn/content/646743/96/13016162.html,zh,False,True,LLM,,MAYBE
Deliveroo,English,Australia,20230904T134500Z,Gig workers laws : business group chief Andrew McKeller rebuff government plan to overhaul rideshare industry,https://www.theaustralian.com.au/news/latest-news/gig-workplace-reforms-wont-change-driver-behaviours-business-chief/news-story/0c5d10c256d629a8fe3b29c6ad9fdd93?nk=8d732a9b6f7830757ed2245583a9af3b-1693834330,en,False,True,LLM,,MAYBE
Little Cab,English,United States,20230904T061500Z,Supporting workers : Labor Day holiday emerged after Texas railroad strikes,https://www.tdtnews.com/news/central_texas_news/article_7f5bc274-4ad1-11ee-a65b-63b135575862.html,en,True,False,Excel,"Actions: strike; Actors: Labor, workers",NO
Little Cab,English,India,20230904T113000Z,Ratlam risky rides : The struggle for safe commute to remote villages,https://www.prokerala.com/news/articles/a1455605.html,en,False,True,LLM,,MAYBE
Carriage,Chinese,China,20230904T064500Z,Can we rebuild the industry?,http://www.stcn.com/article/detail/968765.html,zh,False,True,LLM,,MAYBE
Pop Meals,English,Canada,20230904T184500Z,Take it slow … and even slower,https://www.comoxvalleyrecord.com/life/take-it-slowand-even-slower-3114455,en,False,True,LLM,,MAYBE
Pop Meals,English,Canada,20230904T154500Z,Take it slow … and even slower - Vernon Morning Star,https://www.vernonmorningstar.com/life/take-it-slowand-even-slower/,en,False,True,LLM,,MAYBE
Pop Meals,English,Canada,20230904T184500Z,Take it slow … and even slower - Caledonia Courier,https://www.caledoniacourier.com/life/take-it-slowand-even-slower/,en,False,True,LLM,,MAYBE
Grab,English,United Kingdom,20230904T031500Z,Take on the Grab - A - Prize Challenge,https://www.kmfm.co.uk/promos/event-compare-and-recycle/,en,False,True,LLM,,MAYBE
Swiggy,English,Taiwan,20230904T170000Z,EDITORIAL : Companies looking for new ground,https://www.taipeitimes.com/News/editorials/archives/2023/09/05/2003805756,en,False,True,LLM,,MAYBE
Dunzo,English,India,20230904T200000Z,Dunzo To Now Pay Salaries  batch - wise  After Several Delays,https://glamsham.com/world/technology/dunzo-to-now-pay-salaries-batch-wise-after-several-delays,en,False,True,LLM,,MAYBE
Dunzo,English,India,20230904T150000Z,Dunzo delays payments to employees by another few days,https://www.moneycontrol.com/news/business/dunzo-delays-payments-to-employees-by-another-few-days-11309461.html,en,True,False,Excel,Actions: pay; Actors: employees,NO
Dunzo,English,India,20230904T140000Z,dunzo salaries : Dunzo delays payment of August salaries for some staff till end of this week,https://economictimes.indiatimes.com/tech/startups/dunzo-delays-payment-of-august-salaries-for-some-staff-till-end-of-this-week/articleshow/103363474.cms,en,True,False,Excel,Actions: pay; Actors: staff,NO
Yandex,Russian,,20230904T144500Z,What did the AFU achieve in the three months of the offensive?,https://military.pravda.ru/news/1881483-chego_dobilis_vsu_za_tri_mesjaca/,ru,False,True,LLM,,MAYBE
Yandex,Russian,Russia,20230904T153000Z,In Ulyanovsk will be held IT-conference Strike,https://tass.ru/novosti-partnerov/18653721,ru,False,True,LLM,,MAYBE
Delivery Club,Hebrew,Israel,20230904T200000Z,Still Under the Box: Home Jerusalem with the First Victory Season,https://www.srugim.co.il/837482-%D7%A2%D7%93%D7%99%D7%99%D7%9F-%D7%9E%D7%AA%D7%97%D7%AA-%D7%9C%D7%90%D7%A4%D7%A1-%D7%91%D7%99%D7%AA%D7%A8-%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D-%D7%A2%D7%9D-%D7%A0%D7%99%D7%A6%D7%97%D7%95,he,False,True,LLM,,MAYBE
